,Period,Weekday,N_DryBulbTemp,N_RelativeHumidity,N_WindSpeed,r_startstation id_Count
327,2AM-4AM,Sun,0.3791469194312796,0.5977011494252874,0.323943661971831,6
328,2PM-4PM,Sun,0.46919431279620855,0.3103448275862069,0.3380281690140845,96
329,4AM-6AM,Sun,0.3886255924170616,0.5862068965517241,0.29577464788732394,3
330,4PM-6PM,Sun,0.44549763033175355,0.3563218390804598,0.2676056338028169,96
331,6AM-8AM,Sun,0.4028436018957346,0.5689655172413793,0.30985915492957744,3
332,6PM-8PM,Sun,0.4312796208530806,0.367816091954023,0.2112676056338028,51
333,8AM-10AM,Sun,0.43601895734597157,0.5057471264367817,0.39436619718309857,24
334,8PM-10PM,Sun,0.4218009478672986,0.3563218390804598,0.2676056338028169,35
335,10AM-12PM,Mon,0.4028436018957346,0.3505747126436782,0.11267605633802817,80
336,10PM-12AM,Mon,0.3222748815165877,0.41379310344827586,0.4084507042253521,23
337,12AM-2AM,Mon,0.3981042654028436,0.3563218390804598,0.23943661971830985,13
338,12PM-2PM,Mon,0.4075829383886256,0.3218390804597701,0.2535211267605634,91
339,2PM-4PM,Mon,0.41706161137440756,0.29310344827586204,0.352112676056338,77
340,4AM-6AM,Mon,0.36492890995260663,0.40229885057471265,0.2676056338028169,2
341,4PM-6PM,Mon,0.3933649289099526,0.29310344827586204,0.2112676056338028,133
342,6AM-8AM,Mon,0.36492890995260663,0.42528735632183906,0.18309859154929578,37
343,6PM-8PM,Mon,0.3744075829383886,0.3448275862068966,0.4225352112676056,108
344,8AM-10AM,Mon,0.3791469194312796,0.39080459770114945,0.2535211267605634,156
345,8PM-10PM,Mon,0.3459715639810427,0.3850574712643678,0.39436619718309857,43
346,10AM-12PM,Tue,0.32701421800947866,0.41954022988505746,0.15492957746478872,60
347,10PM-12AM,Tue,0.35071090047393366,0.8850574712643678,0.14084507042253522,15
348,12AM-2AM,Tue,0.2985781990521327,0.42528735632183906,0.43661971830985913,3
349,12PM-2PM,Tue,0.3459715639810427,0.45977011494252873,0.18309859154929578,81
350,2AM-4AM,Tue,0.2890995260663507,0.4367816091954023,0.4084507042253521,1
351,2PM-4PM,Tue,0.33649289099526064,0.6954022988505747,0.14084507042253522,60
352,4AM-6AM,Tue,0.27488151658767773,0.4827586206896552,0.352112676056338,6
353,4PM-6PM,Tue,0.33175355450236965,0.8850574712643678,0.18309859154929578,70
354,6AM-8AM,Tue,0.2843601895734597,0.4827586206896552,0.2676056338028169,42
355,6PM-8PM,Tue,0.3412322274881517,0.9080459770114943,0.07042253521126761,74
356,8AM-10AM,Tue,0.3175355450236967,0.41379310344827586,0.11267605633802817,152
357,8PM-10PM,Tue,0.35071090047393366,0.9080459770114943,0.04225352112676056,31
