,Period,Weekday,N_DryBulbTemp,N_RelativeHumidity,N_WindSpeed,r_startstation id_Count
324,10PM-12AM,Thu,0.35071090047393366,0.7298850574712644,0.15492957746478872,7
325,12AM-2AM,Thu,0.23696682464454977,0.39080459770114945,0.16901408450704225,2
326,12PM-2PM,Thu,0.3744075829383886,0.46551724137931033,0.0,11
327,2AM-4AM,Thu,0.22274881516587677,0.40804597701149425,0.14084507042253522,1
328,2PM-4PM,Thu,0.36492890995260663,0.5804597701149425,0.04225352112676056,25
329,4PM-6PM,Thu,0.35545023696682465,0.6954022988505747,0.16901408450704225,46
330,6AM-8AM,Thu,0.21800947867298578,0.4482758620689655,0.11267605633802817,12
331,6PM-8PM,Thu,0.35545023696682465,0.7126436781609196,0.2112676056338028,44
332,8AM-10AM,Thu,0.27488151658767773,0.42528735632183906,0.11267605633802817,58
333,8PM-10PM,Thu,0.35071090047393366,0.6609195402298851,0.19718309859154928,18
334,10AM-12PM,Fri,0.3981042654028436,0.8908045977011494,0.19718309859154928,19
335,10PM-12AM,Fri,0.27014218009478674,0.5459770114942529,0.7183098591549296,11
336,12AM-2AM,Fri,0.35545023696682465,0.7701149425287356,0.23943661971830985,7
337,12PM-2PM,Fri,0.3981042654028436,0.8275862068965517,0.22535211267605634,17
338,2PM-4PM,Fri,0.3981042654028436,0.7701149425287356,0.2676056338028169,21
339,4PM-6PM,Fri,0.3933649289099526,0.7701149425287356,0.30985915492957744,51
340,6AM-8AM,Fri,0.3886255924170616,0.8448275862068966,0.18309859154929578,13
341,6PM-8PM,Fri,0.3696682464454976,0.6839080459770115,0.4788732394366197,39
342,8AM-10AM,Fri,0.3933649289099526,0.8850574712643678,0.14084507042253522,39
343,8PM-10PM,Fri,0.3175355450236967,0.603448275862069,0.7887323943661971,15
344,10AM-12PM,Sat,0.24170616113744076,0.28160919540229884,0.7464788732394366,13
345,10PM-12AM,Sat,0.22274881516587677,0.2988505747126437,0.36619718309859156,5
346,12AM-2AM,Sat,0.24644549763033174,0.5804597701149425,0.676056338028169,4
347,12PM-2PM,Sat,0.2796208530805687,0.21264367816091953,0.6619718309859155,13
348,2AM-4AM,Sat,0.22748815165876776,0.5747126436781609,0.7183098591549296,1
349,2PM-4PM,Sat,0.2843601895734597,0.1781609195402299,0.7183098591549296,17
350,4AM-6AM,Sat,0.2037914691943128,0.7183908045977011,0.5633802816901409,2
351,4PM-6PM,Sat,0.26066350710900477,0.25862068965517243,0.5352112676056338,22
352,6AM-8AM,Sat,0.1943127962085308,0.6666666666666666,0.6901408450704225,1
353,6PM-8PM,Sat,0.23696682464454977,0.3045977011494253,0.5633802816901409,9
354,8AM-10AM,Sat,0.2132701421800948,0.43103448275862066,0.6901408450704225,7
355,8PM-10PM,Sat,0.22748815165876776,0.3103448275862069,0.4647887323943662,12
